,site,datetime,flow,dayofyear,min,max,10,25,50,75,90
518866,GYB,2023-06-02 09:45:00,3074.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518867,GYB,2023-06-02 10:00:00,3028.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518868,GYB,2023-06-02 10:15:00,3019.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518869,GYB,2023-06-02 10:30:00,2965.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518870,GYB,2023-06-02 10:45:00,3010.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518871,GYB,2023-06-02 11:00:00,2965.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518872,GYB,2023-06-02 11:15:00,2992.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518873,GYB,2023-06-02 11:30:00,3001.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518874,GYB,2023-06-02 11:45:00,2911.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518875,GYB,2023-06-02 12:00:00,2893.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518876,GYB,2023-06-02 12:15:00,2875.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518877,GYB,2023-06-02 12:30:00,2902.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518878,GYB,2023-06-02 12:45:00,2920.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518879,GYB,2023-06-02 13:00:00,2884.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518880,GYB,2023-06-02 13:15:00,2893.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518881,GYB,2023-06-02 13:30:00,2884.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518882,GYB,2023-06-02 13:45:00,2866.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518883,GYB,2023-06-02 14:00:00,2857.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518884,GYB,2023-06-02 14:15:00,2840.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518885,GYB,2023-06-02 14:30:00,2796.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518886,GYB,2023-06-02 14:45:00,2849.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518887,GYB,2023-06-02 15:00:00,2840.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518888,GYB,2023-06-02 15:15:00,2744.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518889,GYB,2023-06-02 15:30:00,2813.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518890,GYB,2023-06-02 15:45:00,2796.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
